zip_best,State,complaint_count,zip,pop,pop_white,pop_black_or_aa,pop_ai_or_an,pop_asian,pop_nh_or_opi,pop_other,pop_multiple,pop_hol,pop_not_hol,income_mean_household_dollars,Cluster
22152,VA,139,22152,30155.0,15953.0,2994.0,110.0,5131.0,17.0,1572.0,4066.0,4491.0,25352.0,143495.0,3
22153,VA,85,22153,32546.0,17930.0,3740.0,113.0,5193.0,43.0,1517.0,4161.0,4383.0,28314.0,160238.0,3
22172,VA,50,22172,11823.0,2728.0,4249.0,112.0,690.0,30.0,1505.0,1365.0,2632.0,8047.0,115823.0,1
22180,VA,91,22180,26179.0,16320.0,863.0,84.0,5239.0,17.0,1290.0,2853.0,3122.0,23544.0,211152.0,3
22181,VA,21,22181,15698.0,9500.0,499.0,51.0,3090.0,9.0,632.0,1774.0,1562.0,13993.0,228159.0,3
22182,VA,130,22182,26892.0,16793.0,1033.0,22.0,6846.0,6.0,476.0,2602.0,1729.0,26049.0,231616.0,3
22191,VA,785,22191,72215.0,17839.0,22731.0,646.0,7383.0,92.0,14809.0,10689.0,25599.0,48590.0,113757.0,2
22192,VA,357,22192,59238.0,26254.0,13114.0,365.0,6396.0,83.0,6060.0,8027.0,12539.0,47760.0,128505.0,0
22193,VA,508,22193,83796.0,24119.0,20496.0,770.0,9191.0,119.0,15973.0,12396.0,27940.0,55124.0,126598.0,2
22201,VA,302,22201,38010.0,27532.0,2043.0,108.0,4527.0,22.0,1465.0,3634.0,3935.0,35396.0,160441.0,3
22202,VA,261,22202,28084.0,16743.0,2812.0,81.0,4831.0,28.0,901.0,3076.0,2974.0,25498.0,138745.0,3
22203,VA,122,22203,25753.0,15514.0,1576.0,381.0,3260.0,9.0,1983.0,2714.0,4338.0,21099.0,143601.0,3
22204,VA,371,22204,52359.0,21342.0,8305.0,674.0,6772.0,44.0,8980.0,6644.0,15477.0,37284.0,115425.0,0
22205,VA,28,22205,18523.0,13838.0,522.0,91.0,1368.0,5.0,689.0,2081.0,2042.0,16552.0,203081.0,3
22206,VA,238,22206,20553.0,12762.0,3218.0,101.0,1522.0,19.0,1538.0,2485.0,3468.0,18177.0,128476.0,3
22207,VA,171,22207,34647.0,25630.0,1266.0,93.0,2272.0,9.0,1029.0,3435.0,3052.0,30682.0,267234.0,3
22209,VA,44,22209,13173.0,8938.0,944.0,41.0,2693.0,6.0,734.0,1503.0,1801.0,13058.0,146169.0,3
22211,VA,3,22211,1205.0,669.0,125.0,0.0,10.0,1.0,54.0,65.0,76.0,848.0,154473.0,3
22213,VA,9,22213,4150.0,2715.0,94.0,4.0,382.0,0.0,93.0,312.0,270.0,3330.0,203917.0,3
22301,VA,568,22301,13807.0,10791.0,1016.0,47.0,619.0,7.0,480.0,1396.0,1343.0,13013.0,195521.0,3
22302,VA,87,22302,18081.0,11175.0,2489.0,63.0,1078.0,9.0,1107.0,2051.0,2685.0,15287.0,145679.0,3
22303,VA,91,22303,16321.0,7808.0,2372.0,110.0,1719.0,15.0,2144.0,1941.0,3889.0,12220.0,114880.0,1
22304,VA,459,22304,49711.0,19954.0,14157.0,271.0,4875.0,36.0,4304.0,5640.0,8615.0,40622.0,110743.0,2
22305,VA,31,22305,17051.0,7944.0,2070.0,324.0,650.0,15.0,4492.0,2354.0,7040.0,10809.0,127544.0,3
22306,VA,244,22306,32842.0,10430.0,8067.0,298.0,2981.0,42.0,7309.0,4203.0,11835.0,21495.0,107112.0,0
22307,VA,33,22307,10202.0,7683.0,597.0,64.0,413.0,7.0,537.0,970.0,1353.0,8918.0,180087.0,3
22308,VA,15,22308,12980.0,11753.0,302.0,20.0,415.0,10.0,182.0,1253.0,865.0,13070.0,209657.0,3
22309,VA,166,22309,36265.0,11933.0,8157.0,282.0,2887.0,38.0,6082.0,4394.0,10580.0,23193.0,118854.0,0
22310,VA,184,22310,29788.0,15234.0,4429.0,204.0,3986.0,25.0,2233.0,3500.0,4920.0,24691.0,148156.0,3
22311,VA,77,22311,19531.0,6645.0,5329.0,215.0,1962.0,7.0,3575.0,2201.0,5547.0,14387.0,104877.0,1
22312,VA,213,22312,26573.0,9559.0,7442.0,220.0,4896.0,22.0,4690.0,3618.0,7993.0,22454.0,117802.0,0
22314,VA,298,22314,35577.0,25058.0,4854.0,71.0,1768.0,14.0,949.0,3070.0,2900.0,32884.0,177075.0,3
22315,VA,224,22315,29358.0,14932.0,5122.0,122.0,3458.0,53.0,1058.0,3439.0,3398.0,24786.0,155315.0,3
22401,VA,220,22401,28218.0,15797.0,6086.0,178.0,1321.0,30.0,1751.0,2636.0,3445.0,24354.0,93458.0,0
22405,VA,202,22405,35795.0,23129.0,4904.0,355.0,1016.0,53.0,1406.0,3567.0,3555.0,30875.0,123135.0,0
22406,VA,178,22406,26702.0,17198.0,4729.0,148.0,1126.0,41.0,900.0,2987.0,2839.0,24290.0,116415.0,0
22407,VA,439,22407,62301.0,37226.0,11439.0,272.0,2365.0,50.0,4762.0,6554.0,9216.0,53452.0,106100.0,0
22408,VA,207,22408,31130.0,18803.0,6472.0,185.0,951.0,34.0,2110.0,3488.0,4357.0,27686.0,107813.0,0
22433,VA,1,22433,241.0,175.0,10.0,0.0,1.0,0.0,1.0,5.0,3.0,189.0,64263.0,1
22435,VA,3,22435,2638.0,1422.0,471.0,7.0,18.0,0.0,75.0,131.0,118.0,2006.0,65282.0,1
22436,VA,1,22436,832.0,314.0,260.0,4.0,5.0,0.0,5.0,30.0,13.0,605.0,58262.0,1
22437,VA,1,22437,781.0,463.0,166.0,5.0,0.0,0.0,13.0,47.0,36.0,658.0,78960.0,1
22443,VA,14,22443,10297.0,6727.0,1344.0,50.0,104.0,11.0,216.0,699.0,436.0,8715.0,70384.0,1
22448,VA,2,22448,723.0,442.0,103.0,3.0,30.0,2.0,21.0,123.0,115.0,609.0,85622.0,1
22454,VA,3,22454,1938.0,1396.0,438.0,16.0,2.0,1.0,25.0,116.0,85.0,1909.0,58654.0,1
22460,VA,1,22460,1818.0,1305.0,376.0,4.0,9.0,0.0,27.0,96.0,58.0,1759.0,70582.0,1
22473,VA,6,22473,5490.0,3434.0,1652.0,14.0,36.0,0.0,72.0,201.0,125.0,5284.0,66097.0,1
22480,VA,1,22480,901.0,802.0,26.0,2.0,5.0,0.0,1.0,14.0,11.0,839.0,282482.0,3
22485,VA,88,22485,26262.0,18708.0,3877.0,186.0,388.0,13.0,492.0,2361.0,1467.0,24558.0,107695.0,0
22488,VA,5,22488,609.0,554.0,557.0,4.0,1.0,0.0,38.0,57.0,52.0,1159.0,59174.0,1
22503,VA,1,22503,3920.0,2480.0,1350.0,7.0,16.0,0.0,14.0,130.0,45.0,3952.0,81514.0,1
22508,VA,16,22508,15384.0,11409.0,1426.0,80.0,203.0,6.0,338.0,1286.0,1016.0,13732.0,103991.0,1
22514,VA,2,22514,2402.0,1722.0,529.0,41.0,36.0,1.0,78.0,198.0,150.0,2455.0,80240.0,1
22520,VA,5,22520,4673.0,3451.0,1584.0,18.0,36.0,0.0,210.0,360.0,379.0,5280.0,85353.0,1
22534,VA,1,22534,3452.0,2575.0,164.0,9.0,30.0,1.0,45.0,278.0,133.0,2969.0,83637.0,1
22539,VA,1,22539,1857.0,1719.0,270.0,4.0,14.0,0.0,30.0,76.0,59.0,2054.0,91026.0,1
22546,VA,44,22546,17371.0,10858.0,4722.0,68.0,179.0,8.0,470.0,1452.0,997.0,16760.0,100254.0,1
22551,VA,23,22551,22035.0,16411.0,2126.0,114.0,287.0,27.0,585.0,1686.0,1331.0,19905.0,126572.0,3
22553,VA,32,22553,16746.0,11500.0,2400.0,72.0,323.0,12.0,576.0,1593.0,1450.0,15026.0,115662.0,3
22554,VA,403,22554,62257.0,32531.0,15749.0,441.0,2901.0,90.0,4443.0,8199.0,10858.0,53496.0,142129.0,0
22556,VA,125,22556,31200.0,16545.0,4934.0,194.0,1134.0,73.0,2535.0,4273.0,6067.0,23621.0,129238.0,0
22560,VA,20,22560,6677.0,3405.0,2503.0,51.0,54.0,2.0,121.0,329.0,206.0,6259.0,57973.0,1
22567,VA,4,22567,3122.0,2405.0,219.0,29.0,13.0,4.0,77.0,202.0,168.0,2781.0,79829.0,1
22572,VA,8,22572,6449.0,4068.0,1591.0,12.0,24.0,0.0,282.0,306.0,497.0,5786.0,77475.0,1
22576,VA,1,22576,1554.0,1178.0,426.0,2.0,7.0,0.0,11.0,48.0,17.0,1655.0,76312.0,1
22578,VA,1,22578,2546.0,1873.0,425.0,12.0,26.0,0.0,16.0,97.0,33.0,2416.0,105739.0,1
22580,VA,5,22580,5382.0,3661.0,943.0,24.0,38.0,6.0,212.0,409.0,392.0,4901.0,88808.0,1
22601,VA,181,22601,29306.0,19382.0,2990.0,264.0,733.0,16.0,3789.0,2546.0,5892.0,23828.0,79219.0,0
22602,VA,49,22602,32032.0,24440.0,1378.0,106.0,661.0,10.0,1824.0,2446.0,3535.0,27330.0,108978.0,0
22603,VA,16,22603,16848.0,13021.0,514.0,50.0,158.0,5.0,1169.0,1381.0,2348.0,13950.0,99262.0,1
22610,VA,3,22610,1625.0,1898.0,27.0,3.0,11.0,1.0,33.0,152.0,61.0,2064.0,73817.0,1
22611,VA,9,22611,9219.0,7680.0,398.0,28.0,146.0,8.0,245.0,671.0,537.0,8639.0,102016.0,1
22620,VA,1,22620,2607.0,2173.0,110.0,15.0,24.0,0.0,93.0,180.0,193.0,2402.0,123383.0,1
22623,VA,1,22623,955.0,577.0,17.0,0.0,2.0,0.0,4.0,60.0,33.0,627.0,112342.0,1
22624,VA,6,22624,3371.0,2367.0,39.0,5.0,17.0,0.0,32.0,135.0,91.0,2504.0,96008.0,1
22625,VA,149,22625,3251.0,3458.0,71.0,11.0,20.0,3.0,36.0,185.0,126.0,3658.0,99773.0,1
22627,VA,1,22627,775.0,572.0,20.0,2.0,9.0,0.0,15.0,50.0,29.0,639.0,164163.0,3
22630,VA,65,22630,34942.0,28347.0,1639.0,153.0,459.0,9.0,831.0,2391.0,2065.0,31764.0,85060.0,0
22639,VA,2,22639,681.0,561.0,33.0,2.0,1.0,0.0,17.0,50.0,44.0,620.0,100112.0,1
22642,VA,5,22642,4218.0,3947.0,124.0,34.0,59.0,5.0,173.0,359.0,379.0,4322.0,95650.0,1
22643,VA,1,22643,111.0,292.0,34.0,1.0,0.0,0.0,7.0,28.0,21.0,341.0,103847.0,1
22644,VA,4,22644,2555.0,2142.0,36.0,9.0,15.0,0.0,67.0,112.0,112.0,2269.0,73798.0,1
22645,VA,4,22645,4430.0,3661.0,117.0,20.0,18.0,0.0,132.0,260.0,260.0,3948.0,87124.0,1
22652,VA,1,22652,1553.0,1371.0,5.0,9.0,20.0,0.0,11.0,119.0,54.0,1481.0,86279.0,1
22655,VA,52,22655,22161.0,17887.0,1141.0,88.0,475.0,18.0,936.0,1850.0,2102.0,20293.0,94567.0,0
22656,VA,13,22656,4754.0,4306.0,263.0,13.0,221.0,3.0,176.0,472.0,490.0,4964.0,95832.0,1
22657,VA,6,22657,11420.0,10422.0,388.0,42.0,96.0,4.0,273.0,749.0,650.0,11324.0,65546.0,1
22660,VA,3,22660,1685.0,1589.0,19.0,1.0,6.0,0.0,23.0,77.0,69.0,1646.0,67998.0,1
22663,VA,1,22663,1076.0,1101.0,56.0,11.0,24.0,2.0,242.0,325.0,547.0,1214.0,96565.0,1
22664,VA,8,22664,9650.0,7664.0,386.0,41.0,111.0,0.0,536.0,645.0,1177.0,8206.0,195680.0,3
22701,VA,149,22701,35749.0,24020.0,5166.0,304.0,671.0,18.0,3669.0,3563.0,6415.0,30996.0,108988.0,0
22712,VA,17,22712,9636.0,7022.0,997.0,73.0,157.0,5.0,1098.0,1235.0,2277.0,8310.0,107802.0,1
22713,VA,1,22713,1902.0,1185.0,79.0,4.0,20.0,0.0,24.0,142.0,91.0,1363.0,112664.0,1
22715,VA,3,22715,1976.0,1022.0,26.0,0.0,13.0,0.0,12.0,51.0,22.0,1102.0,122018.0,1
22716,VA,2,22716,1102.0,814.0,13.0,0.0,7.0,0.0,11.0,38.0,25.0,858.0,149220.0,3
22718,VA,1,22718,788.0,554.0,34.0,1.0,4.0,0.0,17.0,80.0,52.0,638.0,79164.0,1
22724,VA,2,22724,2424.0,1930.0,192.0,13.0,21.0,1.0,68.0,175.0,197.0,2203.0,124010.0,1
22726,VA,1,22726,821.0,616.0,84.0,1.0,0.0,0.0,18.0,47.0,32.0,734.0,92280.0,1
22727,VA,4,22727,5834.0,4577.0,507.0,8.0,20.0,1.0,72.0,310.0,158.0,5337.0,90851.0,1
22728,VA,4,22728,3120.0,2474.0,259.0,10.0,38.0,1.0,121.0,230.0,263.0,2870.0,103046.0,1
22733,VA,1,22733,1506.0,938.0,248.0,6.0,39.0,1.0,50.0,109.0,114.0,1277.0,109434.0,1
22734,VA,4,22734,3743.0,2423.0,392.0,20.0,28.0,1.0,229.0,377.0,522.0,2948.0,86848.0,1
22735,VA,4,22735,2100.0,1820.0,249.0,6.0,10.0,0.0,44.0,130.0,64.0,2195.0,78907.0,1
22737,VA,3,22737,3307.0,2851.0,183.0,12.0,16.0,2.0,70.0,248.0,180.0,3202.0,103714.0,1
22738,VA,1,22738,1106.0,1050.0,86.0,0.0,5.0,0.0,6.0,78.0,47.0,1178.0,71385.0,1
22740,VA,1,22740,861.0,1070.0,36.0,3.0,18.0,0.0,21.0,92.0,80.0,1160.0,80137.0,1
22742,VA,1,22742,1443.0,1500.0,64.0,2.0,3.0,0.0,48.0,109.0,101.0,1625.0,98592.0,1
22747,VA,4,22747,1236.0,969.0,39.0,5.0,5.0,2.0,11.0,50.0,32.0,1049.0,113650.0,1
22801,VA,138,22801,39154.0,28603.0,2472.0,247.0,1731.0,17.0,3756.0,3634.0,7579.0,32881.0,78643.0,0
22802,VA,65,22802,29066.0,18819.0,1941.0,154.0,593.0,16.0,3808.0,3052.0,7416.0,20967.0,76090.0,0
22810,VA,1,22810,569.0,736.0,7.0,4.0,3.0,0.0,6.0,42.0,31.0,767.0,89912.0,1
22812,VA,3,22812,10078.0,8554.0,437.0,29.0,68.0,4.0,279.0,428.0,555.0,9244.0,85651.0,1
22815,VA,2,22815,8954.0,8104.0,89.0,38.0,61.0,2.0,343.0,446.0,667.0,8416.0,70989.0,1
22824,VA,4,22824,6352.0,5428.0,70.0,38.0,17.0,4.0,211.0,302.0,426.0,5644.0,70290.0,1
22827,VA,4,22827,10801.0,9799.0,290.0,14.0,58.0,3.0,192.0,413.0,464.0,10305.0,68490.0,1
22835,VA,7,22835,11596.0,10481.0,350.0,23.0,69.0,7.0,63.0,568.0,225.0,11336.0,62341.0,1
22840,VA,8,22840,4882.0,3931.0,112.0,14.0,30.0,1.0,133.0,303.0,331.0,4193.0,100994.0,1
22842,VA,5,22842,5647.0,4490.0,80.0,35.0,25.0,0.0,276.0,309.0,590.0,4625.0,73574.0,1
22844,VA,4,22844,4711.0,3848.0,87.0,16.0,43.0,0.0,286.0,319.0,596.0,4003.0,65584.0,1
22846,VA,2,22846,1853.0,1909.0,37.0,1.0,76.0,0.0,96.0,135.0,221.0,2033.0,89313.0,1
22849,VA,2,22849,5222.0,4612.0,52.0,13.0,27.0,0.0,50.0,137.0,127.0,4764.0,64266.0,1
22851,VA,5,22851,5836.0,5523.0,29.0,13.0,22.0,1.0,39.0,144.0,122.0,5649.0,58229.0,1
22853,VA,2,22853,5022.0,4077.0,67.0,14.0,17.0,1.0,139.0,293.0,399.0,4209.0,65193.0,1
22901,VA,313,22901,35610.0,25066.0,4735.0,110.0,2312.0,13.0,1720.0,2982.0,3488.0,33450.0,111586.0,0
22902,VA,114,22902,24256.0,15368.0,3016.0,70.0,897.0,14.0,1238.0,1854.0,2434.0,20023.0,92730.0,0
22903,VA,110,22903,41040.0,27811.0,5354.0,145.0,4737.0,22.0,1037.0,3064.0,2770.0,39400.0,101719.0,0
22904,VA,1,22904,6270.0,1654.0,648.0,1.0,2316.0,2.0,145.0,151.0,219.0,4698.0,4082.0,1
22911,VA,44,22911,19005.0,14260.0,1528.0,45.0,1440.0,12.0,504.0,1447.0,1228.0,18008.0,110927.0,0
22922,VA,38,22922,2340.0,1367.0,439.0,11.0,6.0,0.0,65.0,109.0,110.0,1887.0,78297.0,1
22923,VA,1,22923,6410.0,4662.0,438.0,17.0,176.0,3.0,111.0,412.0,322.0,5497.0,95736.0,1
22932,VA,17,22932,8495.0,9018.0,266.0,11.0,307.0,3.0,175.0,663.0,447.0,9996.0,137026.0,3
22936,VA,3,22936,6277.0,4672.0,143.0,10.0,87.0,3.0,156.0,285.0,284.0,5072.0,139192.0,3
22937,VA,4,22937,1537.0,865.0,398.0,2.0,9.0,0.0,39.0,88.0,83.0,1318.0,83210.0,1
22938,VA,2,22938,675.0,1083.0,131.0,3.0,8.0,1.0,33.0,55.0,51.0,1263.0,98866.0,1
22939,VA,9,22939,6455.0,5417.0,487.0,15.0,93.0,6.0,124.0,336.0,259.0,6219.0,87660.0,1
22942,VA,43,22942,10485.0,7243.0,1319.0,36.0,80.0,7.0,180.0,570.0,441.0,8994.0,80016.0,1
22943,VA,1,22943,724.0,460.0,45.0,0.0,3.0,1.0,2.0,32.0,14.0,529.0,134216.0,3
22947,VA,43,22947,4829.0,4120.0,356.0,21.0,117.0,0.0,83.0,303.0,193.0,4807.0,191927.0,3
22949,VA,1,22949,1141.0,1088.0,115.0,3.0,20.0,0.0,26.0,70.0,66.0,1256.0,48215.0,1
22958,VA,5,22958,2021.0,1815.0,33.0,7.0,10.0,1.0,41.0,74.0,72.0,1909.0,121248.0,1
22960,VA,14,22960,10397.0,8050.0,1875.0,49.0,67.0,4.0,314.0,708.0,601.0,10466.0,68046.0,1
22963,VA,17,22963,16935.0,12844.0,1828.0,39.0,148.0,3.0,265.0,1152.0,676.0,15603.0,121964.0,3
22967,VA,4,22967,2696.0,1464.0,204.0,14.0,15.0,1.0,69.0,90.0,116.0,1741.0,85893.0,1
22968,VA,9,22968,10919.0,8209.0,814.0,31.0,269.0,3.0,512.0,794.0,887.0,9745.0,91475.0,1
22969,VA,3,22969,1938.0,1180.0,59.0,0.0,1.0,0.0,8.0,65.0,41.0,1272.0,68484.0,1
22973,VA,4,22973,6196.0,5751.0,344.0,3.0,33.0,0.0,105.0,352.0,227.0,6361.0,73680.0,1
22974,VA,4,22974,4740.0,4042.0,881.0,26.0,66.0,0.0,125.0,287.0,329.0,5098.0,118692.0,1
22980,VA,75,22980,32133.0,26372.0,3037.0,68.0,326.0,26.0,1068.0,2152.0,2290.0,30759.0,70608.0,0
23002,VA,18,23002,10664.0,7878.0,1973.0,30.0,54.0,0.0,140.0,480.0,312.0,10243.0,80032.0,1
23004,VA,4,23004,1043.0,385.0,315.0,9.0,0.0,0.0,4.0,46.0,13.0,746.0,48882.0,1
23005,VA,31,23005,19244.0,13183.0,2593.0,78.0,292.0,3.0,553.0,1116.0,1105.0,16713.0,96264.0,1
23009,VA,22,23009,7814.0,6278.0,881.0,70.0,33.0,2.0,96.0,377.0,187.0,7550.0,88951.0,1
23015,VA,1,23015,4175.0,3932.0,316.0,31.0,23.0,0.0,47.0,241.0,110.0,4480.0,103688.0,1
23022,VA,7,23022,1217.0,448.0,382.0,5.0,3.0,1.0,20.0,51.0,24.0,886.0,58701.0,1
23024,VA,9,23024,9793.0,7854.0,558.0,38.0,41.0,4.0,76.0,537.0,234.0,8874.0,101723.0,1
23027,VA,1,23027,1567.0,965.0,276.0,6.0,10.0,0.0,11.0,77.0,20.0,1325.0,62418.0,1
23030,VA,29,23030,4342.0,2105.0,2079.0,182.0,33.0,6.0,40.0,233.0,59.0,4619.0,82332.0,1
23035,VA,5,23035,1560.0,1223.0,103.0,1.0,13.0,2.0,6.0,62.0,27.0,1383.0,97129.0,1
23038,VA,1,23038,1524.0,1249.0,520.0,12.0,17.0,1.0,24.0,112.0,54.0,1881.0,71878.0,1
23039,VA,1,23039,1351.0,804.0,202.0,5.0,3.0,0.0,41.0,69.0,83.0,1041.0,142816.0,3
23040,VA,6,23040,4216.0,2774.0,1484.0,22.0,10.0,4.0,69.0,192.0,123.0,4432.0,63036.0,1
23043,VA,5,23043,1620.0,1462.0,44.0,8.0,7.0,0.0,28.0,78.0,60.0,1567.0,73693.0,1
23047,VA,2,23047,1732.0,1496.0,392.0,12.0,6.0,0.0,44.0,114.0,68.0,1996.0,116961.0,1
23055,VA,1,23055,867.0,545.0,197.0,1.0,13.0,3.0,15.0,57.0,44.0,787.0,75932.0,1
23059,VA,273,23059,41009.0,22778.0,4405.0,113.0,9918.0,14.0,602.0,2419.0,1688.0,38561.0,159119.0,3
23060,VA,358,23060,36699.0,21660.0,6666.0,106.0,6266.0,26.0,890.0,2674.0,2108.0,36180.0,111081.0,0
23061,VA,34,23061,23150.0,18495.0,1784.0,107.0,141.0,17.0,217.0,1495.0,720.0,21536.0,90912.0,0
23062,VA,3,23062,2239.0,2316.0,119.0,1.0,32.0,1.0,27.0,156.0,103.0,2549.0,69992.0,1
23063,VA,8,23063,5361.0,3783.0,1372.0,22.0,42.0,1.0,64.0,243.0,156.0,5371.0,90332.0,1
23065,VA,3,23065,1698.0,1229.0,255.0,7.0,9.0,3.0,19.0,80.0,36.0,1566.0,79946.0,1
23069,VA,9,23069,3183.0,2625.0,893.0,22.0,34.0,2.0,32.0,227.0,124.0,3711.0,94031.0,1
23071,VA,2,23071,1945.0,1344.0,115.0,3.0,4.0,2.0,10.0,89.0,25.0,1542.0,74713.0,1
23072,VA,12,23072,12433.0,10369.0,742.0,38.0,130.0,7.0,137.0,889.0,511.0,11801.0,81058.0,1
23075,VA,93,23075,8447.0,3115.0,6288.0,61.0,64.0,4.0,220.0,484.0,415.0,9821.0,52910.0,1
23083,VA,1,23083,2450.0,1540.0,448.0,8.0,8.0,0.0,46.0,130.0,97.0,2083.0,84645.0,1
23089,VA,2,23089,5354.0,4477.0,446.0,64.0,50.0,3.0,58.0,409.0,183.0,5324.0,86908.0,1
23093,VA,27,23093,14143.0,9992.0,2857.0,53.0,80.0,4.0,234.0,950.0,511.0,13659.0,78806.0,1
23102,VA,2,23102,3111.0,2615.0,376.0,6.0,30.0,0.0,49.0,119.0,101.0,3094.0,109628.0,1
23103,VA,8,23103,6351.0,4926.0,423.0,12.0,121.0,0.0,119.0,235.0,229.0,5607.0,190340.0,3
23111,VA,141,23111,37528.0,31409.0,3230.0,182.0,616.0,19.0,504.0,2191.0,1281.0,36870.0,101261.0,0
23112,VA,336,23112,56428.0,39358.0,7260.0,176.0,2284.0,26.0,1358.0,4130.0,3518.0,51074.0,175063.0,0
23113,VA,109,23113,26392.0,21581.0,1510.0,49.0,1222.0,13.0,323.0,1492.0,994.0,25196.0,189994.0,3
23114,VA,67,23114,21561.0,16075.0,1977.0,42.0,1400.0,10.0,260.0,1396.0,965.0,20195.0,120723.0,0
23116,VA,89,23116,33550.0,27224.0,2075.0,56.0,889.0,9.0,339.0,1818.0,823.0,31587.0,136658.0,0
23117,VA,9,23117,10895.0,8235.0,1168.0,45.0,70.0,6.0,181.0,619.0,384.0,9940.0,91001.0,1
23119,VA,1,23119,137.0,282.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,288.0,94563.0,1
23120,VA,47,23120,15851.0,11114.0,1351.0,32.0,722.0,9.0,196.0,1000.0,654.0,13770.0,144155.0,3
23123,VA,3,23123,1846.0,1042.0,694.0,4.0,4.0,0.0,10.0,73.0,22.0,1805.0,48215.0,1
23124,VA,10,23124,4948.0,3978.0,499.0,38.0,23.0,5.0,81.0,255.0,184.0,4695.0,121439.0,1
23128,VA,1,23128,331.0,528.0,102.0,4.0,7.0,1.0,11.0,54.0,33.0,674.0,133933.0,3
23130,VA,1,23130,64.0,157.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,161.0,64132.0,1
23139,VA,74,23139,26719.0,23298.0,1779.0,61.0,148.0,19.0,259.0,1451.0,716.0,26299.0,107923.0,0
23140,VA,9,23140,6606.0,3769.0,1380.0,316.0,56.0,1.0,81.0,353.0,149.0,5807.0,104767.0,1
23141,VA,14,23141,7672.0,6231.0,757.0,85.0,83.0,0.0,74.0,509.0,213.0,7526.0,104332.0,1
23146,VA,1,23146,3347.0,2688.0,228.0,6.0,36.0,0.0,26.0,167.0,78.0,3073.0,130786.0,3
23148,VA,3,23148,1285.0,911.0,497.0,24.0,5.0,1.0,4.0,62.0,27.0,1477.0,68206.0,1
23150,VA,49,23150,12270.0,7706.0,3424.0,92.0,157.0,5.0,420.0,752.0,829.0,11727.0,76480.0,1
23153,VA,2,23153,1508.0,1252.0,219.0,5.0,18.0,2.0,10.0,103.0,34.0,1575.0,124586.0,1
23156,VA,10,23156,1384.0,1031.0,326.0,11.0,9.0,1.0,23.0,71.0,37.0,1435.0,67954.0,1
23168,VA,20,23168,8861.0,6149.0,1408.0,39.0,142.0,5.0,147.0,734.0,471.0,8153.0,94593.0,1
23169,VA,5,23169,995.0,826.0,169.0,0.0,4.0,1.0,12.0,65.0,19.0,1058.0,50656.0,1
23175,VA,1,23175,1637.0,1492.0,349.0,6.0,4.0,0.0,13.0,67.0,46.0,1885.0,69983.0,1
23177,VA,2,23177,749.0,419.0,149.0,13.0,0.0,0.0,6.0,25.0,14.0,598.0,74936.0,1
23181,VA,5,23181,5293.0,4175.0,806.0,106.0,81.0,3.0,98.0,357.0,200.0,5426.0,95506.0,1
23185,VA,199,23185,53373.0,33409.0,10750.0,199.0,1541.0,61.0,1831.0,3775.0,4139.0,47427.0,120454.0,0
23188,VA,269,23188,44465.0,33377.0,5953.0,121.0,1551.0,33.0,954.0,3449.0,2694.0,42744.0,102843.0,0
23192,VA,7,23192,6592.0,5463.0,737.0,18.0,41.0,0.0,58.0,275.0,128.0,6464.0,125728.0,3
23219,VA,29,23219,4294.0,2679.0,1469.0,23.0,531.0,4.0,145.0,456.0,418.0,4889.0,55727.0,1
23220,VA,204,23220,33667.0,21611.0,9550.0,60.0,2257.0,14.0,799.0,2651.0,2239.0,34703.0,87865.0,0
23221,VA,22,23221,14831.0,12521.0,845.0,24.0,293.0,7.0,256.0,895.0,722.0,14119.0,132533.0,3
23222,VA,302,23222,28314.0,4977.0,17384.0,100.0,261.0,6.0,462.0,1147.0,851.0,23486.0,58798.0,2
23223,VA,611,23223,55072.0,10476.0,37186.0,168.0,775.0,21.0,899.0,2435.0,1949.0,50011.0,63835.0,2
23224,VA,519,23224,38546.0,6179.0,22602.0,269.0,490.0,45.0,7185.0,2698.0,9307.0,30161.0,50714.0,2
23225,VA,484,23225,42249.0,16354.0,17145.0,187.0,759.0,20.0,3521.0,2890.0,5444.0,35432.0,75953.0,2
23226,VA,77,23226,15997.0,14135.0,749.0,40.0,559.0,13.0,511.0,948.0,964.0,15991.0,165512.0,3
23227,VA,133,23227,25758.0,10869.0,11897.0,86.0,547.0,14.0,470.0,1400.0,1098.0,24185.0,84693.0,0
23228,VA,252,23228,35592.0,18567.0,9314.0,294.0,2304.0,31.0,2972.0,2902.0,4992.0,31392.0,68944.0,0
23229,VA,215,23229,35457.0,26018.0,2736.0,74.0,1889.0,5.0,1414.0,2335.0,2823.0,31648.0,134175.0,0
23230,VA,34,23230,7696.0,5669.0,946.0,24.0,585.0,4.0,434.0,601.0,821.0,7442.0,69352.0,1
23231,VA,471,23231,37370.0,12130.0,22057.0,225.0,369.0,19.0,801.0,1854.0,1496.0,35959.0,77881.0,2
23233,VA,148,23233,31164.0,23015.0,2068.0,69.0,5018.0,8.0,434.0,1998.0,1394.0,31216.0,133136.0,0
23234,VA,613,23234,45139.0,9354.0,21513.0,393.0,1228.0,32.0,10512.0,3578.0,14113.0,32497.0,63875.0,2
23235,VA,173,23235,32673.0,22718.0,5703.0,129.0,1084.0,15.0,1816.0,2593.0,3333.0,30725.0,97461.0,0
